,ID,Cluster,Attribute,Value
125,12503.0,2,Recency,1.64240860709659
126,12504.0,3,Recency,-0.6691457836765755
127,12505.0,2,Recency,1.5315227099557611
128,12506.0,2,Recency,1.2832903391866182
129,12507.0,0,Recency,0.7921404573451907
130,12508.0,3,Recency,-0.4384980993666927
131,12509.0,2,Recency,1.4752176851149517
132,12510.0,0,Recency,0.8420325610236664
133,12512.0,3,Recency,0.2189868760335108
134,12513.0,0,Recency,0.40680277466922937
135,12514.0,0,Recency,1.4159932895745366
136,12515.0,2,Recency,1.6885052458581467
137,12516.0,0,Recency,0.33817865094270516
138,12517.0,1,Recency,-0.39005528104434917
139,12518.0,1,Recency,-2.1830228943756884
140,12519.0,2,Recency,0.18360999496803104
141,12520.0,0,Recency,0.3583008192712592
142,12521.0,0,Recency,0.8420325610236664
143,12522.0,3,Recency,-0.1653624574053109
144,12523.0,1,Recency,-1.885504510848665
145,12524.0,1,Recency,-1.0596740296919258
146,12526.0,3,Recency,-2.1830228943756884
147,12527.0,2,Recency,0.37800144843771527
148,12528.0,1,Recency,-1.0596740296919258
149,12530.0,0,Recency,0.13418904878266527
150,12531.0,3,Recency,-0.8174611051521719
151,12532.0,3,Recency,-0.344363315622694
152,12534.0,0,Recency,0.7662488036367494
153,12535.0,0,Recency,0.4707974805750338
154,12536.0,1,Recency,-1.1866901382320207
155,12538.0,3,Recency,-0.36688682616597035
156,12539.0,1,Recency,-0.5452844977743164
157,12540.0,1,Recency,-0.6362476369088814
158,12541.0,3,Recency,-0.36688682616597035
159,12544.0,3,Recency,-0.36688682616597035
160,12545.0,0,Recency,0.31761475995472505
161,12546.0,0,Recency,-0.04844463890451638
162,12547.0,2,Recency,1.132484361278449
163,12548.0,2,Recency,0.9787029702791213
164,12550.0,0,Recency,0.3583008192712592
165,12551.0,2,Recency,1.6997532351433355
166,12552.0,3,Recency,-0.18345658633779405
167,12553.0,1,Recency,-1.1201880248969254
168,12556.0,0,Recency,0.01188276125807104
169,12557.0,1,Recency,-0.7396006673187627
170,12558.0,3,Recency,-1.885504510848665
171,12559.0,2,Recency,1.5602525097444087
172,12560.0,1,Recency,-1.3441611245040315
173,12561.0,2,Recency,1.534750436338679
174,12562.0,1,Recency,-1.1201880248969254
175,12564.0,2,Recency,1.394329615209142
176,12565.0,2,Recency,1.4649876921088576
177,12566.0,2,Recency,0.28589273904089174
178,12567.0,1,Recency,-0.5452844977743164
179,12569.0,1,Recency,-1.6962395184823975
180,12571.0,3,Recency,-0.1653624574053109
181,12572.0,3,Recency,-1.1201880248969254
182,12573.0,2,Recency,1.262974224282886
183,12574.0,2,Recency,1.5759106037958808
184,12576.0,0,Recency,-0.2402018097790708
185,12577.0,0,Recency,-0.2402018097790708
186,12578.0,1,Recency,-0.5744272149381294
187,12579.0,0,Recency,0.2965874333595891
188,12580.0,2,Recency,1.3382734977231745
189,12581.0,3,Recency,-0.1653624574053109
190,12582.0,2,Recency,1.3071880002894523
191,12583.0,1,Recency,-1.6962395184823975
192,12584.0,1,Recency,-1.5546394542046464
193,12585.0,0,Recency,1.2913135384534196
194,12586.0,3,Recency,-0.7035442059944667
195,12587.0,3,Recency,-1.1866901382320207
196,12588.0,3,Recency,-0.1653624574053109
197,12589.0,3,Recency,-0.39005528104434917
198,12590.0,0,Recency,1.0996415799264512
199,12591.0,2,Recency,1.5821151510475755
200,12592.0,2,Recency,0.4796001855589321
201,12593.0,2,Recency,0.6105535685131357
202,12594.0,0,Recency,-0.20194791832620768
203,12596.0,3,Recency,0.02633641542475426
204,12597.0,1,Recency,-0.6362476369088814
205,12598.0,1,Recency,-1.0596740296919258
206,12599.0,0,Recency,-0.36688682616597035
207,12600.0,0,Recency,-0.39005528104434917
208,12601.0,2,Recency,1.0948668645581279
209,12602.0,2,Recency,0.12139887637233604
210,12603.0,3,Recency,-0.5744272149381294
211,12604.0,2,Recency,0.3583008192712592
212,12605.0,2,Recency,1.7219336182707632
213,12607.0,0,Recency,0.12139887637233604
214,12609.0,0,Recency,0.34829365487437014
215,12610.0,0,Recency,-0.5452844977743164
216,12611.0,0,Recency,0.040556600720317304
217,12612.0,3,Recency,0.10842381019534048
218,12613.0,1,Recency,-0.3224468355226978
219,12614.0,2,Recency,1.451203387975315
220,12615.0,1,Recency,-1.6962395184823975
221,12616.0,0,Recency,0.4162120122124491
222,12617.0,3,Recency,-0.36688682616597035
223,12618.0,3,Recency,-0.5744272149381294
224,12619.0,1,Recency,-0.7396006673187627
225,12620.0,3,Recency,-0.8174611051521719
226,12621.0,1,Recency,-1.885504510848665
227,12622.0,2,Recency,1.2832903391866182
228,12623.0,2,Recency,1.447731085727871
229,12624.0,0,Recency,0.5951123191375608
230,12625.0,0,Recency,1.195323571717139
231,12626.0,1,Recency,-0.5171956137240235
232,12627.0,1,Recency,-1.004084260859113
233,12628.0,3,Recency,-1.4404248324550903
234,12630.0,3,Recency,-1.0596740296919258
235,12631.0,0,Recency,0.10842381019534048
236,12633.0,0,Recency,0.12139887637233604
237,12635.0,0,Recency,0.45294623118870847
238,12637.0,1,Recency,0.23048123248744015
239,12638.0,3,Recency,-0.28029957777922015
240,12639.0,2,Recency,1.3071880002894523
241,12640.0,3,Recency,-0.5171956137240235
242,12641.0,2,Recency,0.6627737996100226
243,12642.0,3,Recency,-0.4638693889704263
244,12643.0,0,Recency,0.753051032331881
245,12644.0,2,Recency,0.7596714086456136
246,12645.0,0,Recency,-0.28029957777922015
247,12646.0,3,Recency,-1.4404248324550903
248,12647.0,1,Recency,-0.5452844977743164
249,12648.0,2,Recency,0.912609969358417
250,12649.0,0,Recency,0.6028632097023112
251,12650.0,3,Recency,-1.5546394542046464
252,12651.0,2,Recency,1.6335605041357084
253,12652.0,0,Recency,1.5974831731153238
254,12653.0,0,Recency,0.8779230534713559
255,12654.0,3,Recency,-1.004084260859113
256,12656.0,1,Recency,-0.7035442059944667
257,12657.0,3,Recency,-0.9526208224029805
258,12658.0,3,Recency,-0.6691457836765755
259,12659.0,3,Recency,-0.36688682616597035
260,12660.0,3,Recency,-0.9526208224029805
261,12662.0,1,Recency,-2.1830228943756884
262,12664.0,1,Recency,-1.1201880248969254
263,12665.0,2,Recency,1.6035740262120726
264,12666.0,2,Recency,1.7053373753894296
265,12667.0,0,Recency,0.12139887637233604
266,12668.0,1,Recency,-1.1866901382320207
267,12669.0,0,Recency,0.8896147105539021
268,12670.0,1,Recency,-1.004084260859113
269,12672.0,2,Recency,1.6186634457096196
270,12673.0,3,Recency,-1.3441611245040315
271,12674.0,1,Recency,-0.9526208224029805
272,12676.0,3,Recency,-0.49008084075026775
273,12678.0,1,Recency,-0.11328792077474163
274,12679.0,0,Recency,0.040556600720317304
275,12680.0,3,Recency,-2.1830228943756884
276,12681.0,1,Recency,-0.8174611051521719
277,12682.0,1,Recency,-1.5546394542046464
278,12683.0,1,Recency,-1.4404248324550903
279,12684.0,1,Recency,-1.1866901382320207
280,12685.0,1,Recency,-0.39005528104434917
281,12686.0,2,Recency,1.7383010671190817
282,12688.0,0,Recency,0.6481322398257009
283,12689.0,0,Recency,-0.4638693889704263
284,12690.0,2,Recency,1.1688361884747862
285,12691.0,3,Recency,-0.39005528104434917
286,12693.0,0,Recency,0.6984636106166822
287,12694.0,0,Recency,0.2641258002858333
288,12695.0,3,Recency,-1.1866901382320207
289,12697.0,3,Recency,-0.5744272149381294
290,12700.0,1,Recency,-1.1866901382320207
291,12701.0,0,Recency,0.3583008192712592
292,12702.0,3,Recency,-0.6362476369088814
293,12703.0,2,Recency,0.1955554653187758
294,12704.0,1,Recency,-1.1866901382320207
295,12705.0,1,Recency,-0.7775000578471131
296,12707.0,2,Recency,1.4987376438436149
297,12708.0,1,Recency,-0.36688682616597035
298,12709.0,1,Recency,-1.5546394542046464
299,12710.0,0,Recency,0.5140285362615281
300,12712.0,1,Recency,-0.5452844977743164
301,12713.0,3,Recency,-2.1830228943756884
302,12714.0,1,Recency,-1.0596740296919258
303,12715.0,2,Recency,0.5951123191375608
304,12716.0,3,Recency,-1.5546394542046464
305,12717.0,0,Recency,0.8954114424374543
306,12718.0,2,Recency,0.275073267854772
307,12719.0,3,Recency,-1.3441611245040315
308,12720.0,1,Recency,-1.6962395184823975
309,12721.0,1,Recency,-0.3224468355226978
310,12722.0,0,Recency,0.4162120122124491
311,12723.0,3,Recency,-1.5546394542046464
312,12724.0,3,Recency,-1.3441611245040315
313,12725.0,2,Recency,1.7383010671190817
314,12726.0,0,Recency,-0.39005528104434917
315,12727.0,1,Recency,-1.004084260859113
316,12728.0,0,Recency,0.275073267854772
317,12729.0,2,Recency,0.6481322398257009
318,12731.0,1,Recency,-0.5171956137240235
319,12732.0,2,Recency,1.0459112346342734
320,12733.0,2,Recency,1.2913135384534196
321,12734.0,2,Recency,1.6856764405418996
322,12735.0,2,Recency,1.5759106037958808
323,12736.0,2,Recency,1.6276244218232756
324,12738.0,2,Recency,1.7410072112439965
325,12739.0,0,Recency,0.34829365487437014
326,12740.0,3,Recency,0.18360999496803104
327,12743.0,0,Recency,0.7921404573451907
328,12744.0,1,Recency,0.02633641542475426
329,12747.0,1,Recency,-1.6962395184823975
330,12748.0,1,Recency,-2.1830228943756884
331,12749.0,1,Recency,-1.5546394542046464
332,12750.0,2,Recency,0.753051032331881
333,12752.0,0,Recency,0.37800144843771527
334,12753.0,1,Recency,-1.5546394542046464
335,12754.0,0,Recency,1.2953034777491614
336,12755.0,2,Recency,1.3497110256427207
337,12756.0,2,Recency,0.42552906022993053
338,12757.0,1,Recency,-0.7775000578471131
339,12758.0,0,Recency,0.6700145799749783
340,12759.0,0,Recency,0.040556600720317304
341,12762.0,3,Recency,-1.1866901382320207
342,12763.0,2,Recency,0.8173904778591824
343,12764.0,0,Recency,1.579017020656793
344,12766.0,1,Recency,-1.5546394542046464
345,12769.0,2,Recency,1.3071880002894523
346,12770.0,2,Recency,1.1909534604107934
347,12772.0,0,Recency,0.13418904878266527
348,12775.0,3,Recency,-0.7035442059944667
349,12778.0,3,Recency,-0.6362476369088814
350,12779.0,1,Recency,-0.5744272149381294
351,12781.0,3,Recency,-0.5744272149381294
352,12782.0,1,Recency,-1.4404248324550903
353,12783.0,1,Recency,-1.6962395184823975
354,12784.0,3,Recency,-1.0596740296919258
355,12785.0,3,Recency,-1.6962395184823975
356,12787.0,3,Recency,-1.0596740296919258
357,12789.0,2,Recency,0.20734632607255818
358,12790.0,2,Recency,1.1091278520944912
359,12791.0,2,Recency,1.7437072191909264
360,12792.0,2,Recency,1.3759532600622157
361,12793.0,2,Recency,1.6335605041357084
362,12794.0,0,Recency,0.05455138847064241
363,12795.0,3,Recency,-0.6691457836765755
364,12797.0,2,Recency,1.70811960119389
365,12798.0,3,Recency,-1.004084260859113
366,12802.0,2,Recency,1.065763300813695
367,12808.0,3,Recency,-0.22085597795007575
368,12809.0,2,Recency,0.9893248256319594
369,12811.0,2,Recency,1.3906782440405183
370,12812.0,3,Recency,-0.0802560087293938
371,12814.0,2,Recency,0.5554121661995576
372,12815.0,0,Recency,0.8720273156399921
373,12816.0,0,Recency,0.5055357900207123
374,12817.0,2,Recency,1.4649876921088576
375,12818.0,2,Recency,1.0408898993616476
376,12820.0,3,Recency,-1.5546394542046464
377,12821.0,2,Recency,1.2083299885523966
378,12822.0,0,Recency,0.2641258002858333
379,12823.0,2,Recency,0.30716044716959323
380,12824.0,3,Recency,0.13418904878266527
381,12826.0,1,Recency,-1.6962395184823975
382,12827.0,3,Recency,-1.3441611245040315
383,12828.0,3,Recency,-1.6962395184823975
384,12829.0,2,Recency,1.5974831731153238
385,12830.0,1,Recency,-0.20194791832620768
386,12831.0,2,Recency,1.3979692048242076
387,12832.0,3,Recency,-0.3011028019982418
388,12833.0,2,Recency,0.8601339307687852
389,12834.0,2,Recency,1.4684078856168452
390,12836.0,0,Recency,0.13418904878266527
391,12837.0,2,Recency,1.0154210722626067
392,12838.0,0,Recency,-0.28029957777922015
393,12839.0,1,Recency,-1.6962395184823975
394,12840.0,0,Recency,0.8481017836980191
395,12841.0,1,Recency,-1.4404248324550903
396,12842.0,0,Recency,0.2641258002858333
397,12843.0,0,Recency,0.20734632607255818
398,12844.0,3,Recency,-0.36688682616597035
399,12845.0,2,Recency,1.4159932895745366
400,12847.0,0,Recency,-0.5452844977743164
401,12849.0,0,Recency,-0.3224468355226978
402,12851.0,0,Recency,0.5140285362615281
403,12852.0,2,Recency,1.4954070780028128
404,12853.0,0,Recency,0.6028632097023112
405,12854.0,0,Recency,0.34829365487437014
406,12855.0,2,Recency,1.7410072112439965
407,12856.0,1,Recency,-1.1866901382320207
408,12857.0,0,Recency,1.1909534604107934
409,12863.0,2,Recency,0.040556600720317304
410,12864.0,2,Recency,0.8173904778591824
411,12865.0,0,Recency,-0.4384980993666927
412,12866.0,2,Recency,1.4718178611707096
413,12867.0,1,Recency,-0.4384980993666927
414,12868.0,0,Recency,1.0755526370173631
415,12870.0,2,Recency,1.724677228183399
416,12871.0,2,Recency,0.40680277466922937
417,12872.0,0,Recency,1.6096332240680657
418,12873.0,2,Recency,1.4684078856168452
419,12875.0,2,Recency,0.8481017836980191
420,12876.0,0,Recency,0.10842381019534048
421,12877.0,1,Recency,-1.5546394542046464
422,12878.0,3,Recency,-0.6691457836765755
423,12879.0,3,Recency,-0.0802560087293938
424,12881.0,2,Recency,1.4442481530461362
425,12882.0,3,Recency,-1.0596740296919258
426,12883.0,3,Recency,-0.49008084075026775
427,12884.0,2,Recency,0.4438943149341862
428,12885.0,0,Recency,0.18360999496803104
429,12886.0,0,Recency,0.23048123248744015
430,12888.0,2,Recency,1.2083299885523966
431,12890.0,3,Recency,-0.49008084075026775
432,12891.0,2,Recency,1.0755526370173631
433,12893.0,3,Recency,-0.344363315622694
434,12895.0,3,Recency,-0.11328792077474163
435,12897.0,2,Recency,1.1643582770068164
436,12901.0,1,Recency,-1.1201880248969254
437,12902.0,2,Recency,1.4052133688852233
438,12904.0,3,Recency,-0.6691457836765755
439,12906.0,1,Recency,-0.9526208224029805
440,12908.0,2,Recency,0.12139887637233604
441,12909.0,0,Recency,-0.1653624574053109
442,12910.0,0,Recency,-0.5171956137240235
443,12912.0,3,Recency,-1.6962395184823975
444,12913.0,1,Recency,-1.4404248324550903
445,12915.0,2,Recency,0.8779230534713559
446,12916.0,0,Recency,0.8173904778591824
447,12917.0,2,Recency,0.753051032331881
448,12919.0,3,Recency,-1.1201880248969254
449,12920.0,3,Recency,-0.7035442059944667
450,12921.0,1,Recency,-1.5546394542046464
451,12922.0,2,Recency,0.9516693286032637
452,12923.0,3,Recency,0.1955554653187758
453,12924.0,0,Recency,0.4438943149341862
454,12925.0,3,Recency,-1.4404248324550903
455,12928.0,0,Recency,-0.2402018097790708
456,12929.0,2,Recency,0.7123906070114429
457,12930.0,2,Recency,0.34829365487437014
458,12931.0,1,Recency,-0.5744272149381294
459,12933.0,0,Recency,-0.49008084075026775
460,12935.0,1,Recency,-1.6962395184823975
461,12936.0,3,Recency,-0.7035442059944667
462,12937.0,0,Recency,-0.7775000578471131
463,12938.0,3,Recency,-0.4638693889704263
464,12939.0,1,Recency,0.1955554653187758
465,12940.0,0,Recency,-0.04844463890451638
466,12942.0,0,Recency,0.7727838212802005
467,12943.0,2,Recency,1.5315227099557611
468,12944.0,3,Recency,-0.2402018097790708
469,12945.0,2,Recency,1.4887167687116138
470,12947.0,0,Recency,0.8481017836980191
471,12948.0,1,Recency,-0.7396006673187627
472,12949.0,1,Recency,-0.344363315622694
473,12950.0,3,Recency,-1.6962395184823975
474,12951.0,3,Recency,-1.1201880248969254
475,12952.0,3,Recency,-1.3441611245040315
476,12953.0,3,Recency,-1.0596740296919258
477,12955.0,1,Recency,-1.885504510848665
478,12956.0,2,Recency,1.5475718123615838
479,12957.0,1,Recency,-1.4404248324550903
480,12962.0,3,Recency,-1.1866901382320207
481,12963.0,1,Recency,-1.1201880248969254
482,12965.0,0,Recency,0.45294623118870847
483,12966.0,3,Recency,-1.0596740296919258
484,12967.0,3,Recency,-1.5546394542046464
485,12968.0,2,Recency,0.6407297288932856
486,12970.0,3,Recency,-1.1866901382320207
487,12971.0,1,Recency,-1.5546394542046464
488,12974.0,2,Recency,1.132484361278449
489,12976.0,2,Recency,1.195323571717139
490,12977.0,2,Recency,0.9239197179224288
491,12980.0,0,Recency,0.9182801904990059
492,12981.0,3,Recency,-0.36688682616597035
493,12982.0,2,Recency,1.311121442117488
494,12984.0,3,Recency,-0.6691457836765755
495,12985.0,3,Recency,-2.1830228943756884
496,12987.0,0,Recency,0.2965874333595891
497,12988.0,0,Recency,1.502058565737415
498,12989.0,1,Recency,-1.5546394542046464
499,12990.0,3,Recency,-0.3224468355226978
500,12991.0,3,Recency,-0.5171956137240235
501,12993.0,3,Recency,-0.5171956137240235
502,12994.0,3,Recency,-1.4404248324550903
503,12995.0,2,Recency,0.33817865094270516
504,12997.0,0,Recency,-0.5452844977743164
505,12999.0,2,Recency,1.1278533345580606
506,13000.0,0,Recency,0.5951123191375608
507,13001.0,1,Recency,-1.4404248324550903
508,13002.0,2,Recency,1.5852050430267708
509,13003.0,2,Recency,0.5872998479132342
510,13004.0,1,Recency,-0.9526208224029805
511,13005.0,2,Recency,1.0154210722626067
512,13006.0,2,Recency,0.09525791941336961
513,13008.0,2,Recency,1.6005325791024192
514,13011.0,2,Recency,1.7410072112439965
515,13012.0,3,Recency,-1.0596740296919258
516,13013.0,1,Recency,-1.885504510848665
517,13014.0,1,Recency,-1.6962395184823975
518,13015.0,0,Recency,0.05455138847064241
519,13016.0,0,Recency,0.2965874333595891
520,13017.0,3,Recency,-1.1866901382320207
521,13018.0,1,Recency,-0.7396006673187627
522,13021.0,1,Recency,-1.4404248324550903
523,13023.0,0,Recency,0.1955554653187758
524,13026.0,3,Recency,-1.885504510848665
525,13027.0,0,Recency,0.6481322398257009
526,13028.0,3,Recency,-0.5452844977743164
527,13029.0,3,Recency,-0.344363315622694
528,13030.0,3,Recency,-0.9526208224029805
529,13032.0,0,Recency,-0.18345658633779405
530,13033.0,2,Recency,1.6997532351433355
531,13034.0,0,Recency,0.06832842775873661
532,13035.0,0,Recency,0.10842381019534048
533,13037.0,0,Recency,0.8173904778591824
534,13038.0,0,Recency,0.3682026205238364
535,13040.0,3,Recency,-1.1201880248969254
536,13043.0,2,Recency,1.3647816314504635
537,13044.0,2,Recency,1.4987376438436149
538,13045.0,2,Recency,0.5390693890211256
539,13046.0,3,Recency,-0.344363315622694
540,13047.0,1,Recency,-0.3224468355226978
541,13048.0,1,Recency,-0.8174611051521719
542,13049.0,2,Recency,0.1955554653187758
543,13050.0,1,Recency,-1.0596740296919258
544,13052.0,2,Recency,1.199676263355083
545,13055.0,0,Recency,0.1955554653187758
546,13058.0,3,Recency,-0.49008084075026775
547,13059.0,2,Recency,1.3497110256427207
548,13060.0,2,Recency,1.3647816314504635
549,13061.0,2,Recency,0.28589273904089174
550,13062.0,2,Recency,1.104395174872052
551,13064.0,3,Recency,-0.9046691518663164
552,13065.0,2,Recency,1.7437072191909264
553,13066.0,3,Recency,-0.49008084075026775
554,13067.0,2,Recency,0.38769961027490285
555,13068.0,3,Recency,-1.004084260859113
556,13069.0,1,Recency,-2.1830228943756884
557,13070.0,2,Recency,1.1091278520944912
558,13072.0,2,Recency,1.4124113863916719
559,13075.0,2,Recency,0.7596714086456136
560,13077.0,3,Recency,-1.885504510848665
561,13078.0,1,Recency,-1.885504510848665
562,13079.0,3,Recency,-1.4404248324550903
563,13080.0,2,Recency,1.0459112346342734
564,13081.0,1,Recency,-1.885504510848665
565,13082.0,0,Recency,0.7396788525711016
566,13083.0,3,Recency,-1.4404248324550903
567,13085.0,2,Recency,0.9295289117011392
568,13089.0,1,Recency,-1.6962395184823975
569,13090.0,1,Recency,-1.1201880248969254
570,13091.0,3,Recency,-0.5744272149381294
571,13092.0,0,Recency,0.2641258002858333
572,13093.0,0,Recency,1.4159932895745366
573,13094.0,3,Recency,-0.5744272149381294
574,13095.0,2,Recency,0.2641258002858333
575,13097.0,1,Recency,-0.3011028019982418
576,13098.0,1,Recency,-1.885504510848665
577,13099.0,2,Recency,0.5390693890211256
578,13101.0,2,Recency,1.2913135384534196
579,13102.0,1,Recency,-1.885504510848665
580,13103.0,3,Recency,-0.1653624574053109
581,13104.0,3,Recency,-1.5546394542046464
582,13106.0,2,Recency,0.753051032331881
583,13107.0,0,Recency,-0.0802560087293938
584,13108.0,2,Recency,1.7410072112439965
585,13109.0,3,Recency,-1.6962395184823975
586,13110.0,0,Recency,-0.3224468355226978
587,13113.0,1,Recency,-2.1830228943756884
588,13115.0,1,Recency,-1.1201880248969254
589,13116.0,2,Recency,0.6772031466463938
590,13117.0,0,Recency,-0.5744272149381294
591,13118.0,0,Recency,-0.6362476369088814
592,13120.0,2,Recency,1.3071880002894523
593,13121.0,2,Recency,1.4231232761900012
594,13122.0,0,Recency,0.4969678030864129
595,13124.0,0,Recency,0.45294623118870847
596,13126.0,1,Recency,-1.4404248324550903
597,13127.0,2,Recency,0.33817865094270516
598,13130.0,2,Recency,0.4969678030864129
599,13131.0,3,Recency,-0.5171956137240235
600,13132.0,2,Recency,1.394329615209142
601,13133.0,2,Recency,1.4372501106870719
602,13134.0,0,Recency,0.28589273904089174
603,13135.0,2,Recency,1.1278533345580606
604,13136.0,0,Recency,0.01188276125807104
605,13137.0,1,Recency,-1.004084260859113
606,13138.0,3,Recency,-0.5452844977743164
607,13139.0,1,Recency,-0.7396006673187627
608,13140.0,0,Recency,0.6105535685131357
609,13141.0,0,Recency,0.40680277466922937
610,13142.0,3,Recency,-0.6362476369088814
611,13144.0,2,Recency,1.6276244218232756
612,13145.0,3,Recency,-0.1653624574053109
613,13146.0,3,Recency,-0.4384980993666927
614,13147.0,3,Recency,-1.004084260859113
615,13148.0,1,Recency,-0.36688682616597035
616,13149.0,0,Recency,-0.8174611051521719
617,13151.0,0,Recency,1.1598618315336668
618,13153.0,3,Recency,-1.3441611245040315
619,13154.0,2,Recency,0.8541354229862546
620,13155.0,0,Recency,-0.28029957777922015
621,13157.0,0,Recency,-0.002812887468898055
622,13158.0,0,Recency,0.4969678030864129
